epoch,batch,global_step,d_loss,d_acc,g_loss,g_adv,g_recon,g_id
1,51,113,0.38367754,41.33242,7.897747,0.4537542,0.26546836,0.26546836
1,52,114,0.38176438,41.151546,7.881481,0.45200595,0.26502815,0.26502815
1,53,115,0.37995645,40.979534,7.8725896,0.4516535,0.26463944,0.26463944
1,54,116,0.3783521,40.82361,7.863626,0.4506706,0.26436836,0.26436836
1,55,117,0.37674737,40.62115,7.8491845,0.4488298,0.26389736,0.26389736
1,56,118,0.37529367,40.42615,7.829758,0.4475771,0.26313767,0.26313767
1,57,119,0.37396622,40.258957,7.815589,0.4455645,0.26275098,0.26275098
1,58,120,0.37259123,40.11562,7.8018217,0.4460649,0.2624135,0.2624135
1,59,121,0.37090984,39.917534,7.790388,0.4452221,0.26210546,0.26210546
1,60,122,0.36940122,39.744232,7.7831655,0.4439487,0.26169044,0.26169044
1,61,123,0.3679493,39.568245,7.7718067,0.4435566,0.26133874,0.26133874
2,0,124,0.36626282,39.380962,7.7585063,0.44210246,0.2608925,0.2608925
2,1,125,0.3648522,39.21813,7.7469316,0.4410526,0.26053447,0.26053447
2,2,126,0.36335394,39.055817,7.7372646,0.43943194,0.26017326,0.26017326
2,3,127,0.361966,38.90565,7.726787,0.43879518,0.2599678,0.2599678
2,4,128,0.36065662,38.778084,7.714633,0.43775782,0.2594738,0.2594738
2,5,129,0.3592802,38.638187,7.7057414,0.43716502,0.2590319,0.2590319
2,6,130,0.35792333,38.514,7.692485,0.43579274,0.25873843,0.25873843
2,7,131,0.35670313,38.38484,7.681076,0.4342712,0.25850278,0.25850278
2,8,132,0.35516676,38.232685,7.6684113,0.43294656,0.2580412,0.2580412
2,9,133,0.35399497,38.102127,7.6546736,0.43124938,0.2577568,0.2577568
2,10,134,0.35264224,37.938404,7.6410804,0.42925087,0.2571866,0.2571866
2,11,135,0.35137075,37.816826,7.6312532,0.42915013,0.25681952,0.25681952
2,12,136,0.3499102,37.651825,7.6168575,0.42776358,0.25638568,0.25638568
2,13,137,0.34859586,37.5032,7.6047115,0.42544746,0.25589663,0.25589663
2,14,138,0.34727848,37.349503,7.5938997,0.42365828,0.25558633,0.25558633
2,15,139,0.34632254,37.230145,7.584145,0.42433393,0.25530505,0.25530505
2,16,140,0.34500194,37.08829,7.574883,0.42531487,0.25500378,0.25500378
2,17,141,0.34379536,36.942623,7.565799,0.42466116,0.2548662,0.2548662
2,18,142,0.3425991,36.80313,7.557704,0.423609,0.25478402,0.25478402
2,19,143,0.34133983,36.650574,7.549792,0.42345583,0.25454167,0.25454167
2,20,144,0.3401777,36.523476,7.5418315,0.4235033,0.2542675,0.2542675
2,21,145,0.33895743,36.407574,7.5325875,0.4231772,0.25397468,0.25397468
2,22,146,0.3376616,36.268616,7.519262,0.42240638,0.2535886,0.2535886
2,23,147,0.33645296,36.130447,7.5085125,0.4209484,0.25325385,0.25325385
2,24,148,0.33523571,36.02271,7.495377,0.42046598,0.25288197,0.25288197
2,25,149,0.3339635,35.900307,7.484522,0.41992366,0.25246546,0.25246546
2,26,150,0.33273557,35.77582,7.4698896,0.41902798,0.25183252,0.25183252
2,27,151,0.3315272,35.65706,7.459471,0.41847154,0.25152206,0.25152206
2,28,152,0.3303374,35.536255,7.451506,0.41852015,0.25137004,0.25137004
2,29,153,0.32918447,35.438168,7.4443913,0.4177374,0.25110707,0.25110707
2,30,154,0.32801163,35.33416,7.4354906,0.41652092,0.25078893,0.25078893
2,31,155,0.32690132,35.2277,7.4253354,0.41658494,0.2504144,0.2504144
2,32,156,0.32578155,35.111435,7.4144764,0.4155957,0.25023812,0.25023812
2,33,157,0.324641,35.01972,7.4053755,0.41533783,0.25002882,0.25002882
2,34,158,0.3235759,34.91993,7.3960314,0.4143633,0.24981816,0.24981816
2,35,159,0.3226457,34.82362,7.3866487,0.4142618,0.24956968,0.24956968
2,36,160,0.3215177,34.69829,7.3785677,0.41396827,0.24925578,0.24925578
2,37,161,0.32052794,34.59596,7.3675222,0.41318908,0.2488717,0.2488717
2,38,162,0.31975418,34.513252,7.3604045,0.41388538,0.24863178,0.24863178
2,39,163,0.31887317,34.419266,7.3572197,0.413944,0.248298,0.248298
2,40,164,0.31798652,34.331615,7.3492584,0.414082,0.2480508,0.2480508
2,41,165,0.31714037,34.24422,7.3405266,0.41258204,0.2478179,0.2478179
2,42,166,0.3161984,34.16186,7.336672,0.41159254,0.24752682,0.24752682
2,43,167,0.315393,34.079327,7.336377,0.41138247,0.2474167,0.2474167
2,44,168,0.31443805,33.989365,7.3334794,0.41250223,0.24731538,0.24731538
2,45,169,0.31357467,33.89821,7.3265195,0.41282052,0.2470884,0.2470884
2,46,170,0.3125894,33.806847,7.321428,0.41256517,0.24707039,0.24707039
2,47,171,0.31165808,33.72417,7.313394,0.41236398,0.24676341,0.24676341
2,48,172,0.31083685,33.633125,7.305447,0.4120442,0.24647929,0.24647929
2,49,173,0.31001648,33.544518,7.2983975,0.41134214,0.2463676,0.2463676
2,50,174,0.3093132,33.479286,7.2909827,0.4108189,0.2460605,0.2460605
2,51,175,0.30848074,33.40369,7.2851477,0.41178522,0.2457618,0.2457618
2,52,176,0.30756325,33.299534,7.277606,0.41152644,0.24565734,0.24565734
2,53,177,0.30672166,33.20565,7.272479,0.41240925,0.24547605,0.24547605
2,54,178,0.305961,33.134098,7.267099,0.4117244,0.24544337,0.24544337
2,55,179,0.30513376,33.061535,7.2587304,0.4110379,0.24520506,0.24520506
2,56,180,0.30420417,32.954304,7.2471414,0.41002366,0.24476732,0.24476732
2,57,181,0.30352452,32.886833,7.2404876,0.40977633,0.24450552,0.24450552
2,58,182,0.30274332,32.81249,7.235096,0.40970498,0.24423203,0.24423203
2,59,183,0.3019641,32.73285,7.2278857,0.40964973,0.24399163,0.24399163
2,60,184,0.30114138,32.642197,7.2220783,0.40907422,0.24371682,0.24371682
2,61,185,0.30040503,32.54785,7.215756,0.40802276,0.24360247,0.24360247
3,0,186,0.2996866,32.466972,7.2075486,0.40853688,0.2433329,0.2433329
3,1,187,0.29889166,32.388668,7.198968,0.40806115,0.2429482,0.2429482
3,2,188,0.29808643,32.311066,7.194229,0.40724832,0.24275772,0.24275772
3,3,189,0.29730684,32.234356,7.1875143,0.4074356,0.24254774,0.24254774
3,4,190,0.29662412,32.178642,7.181261,0.4076429,0.24237189,0.24237189
3,5,191,0.29581022,32.115192,7.1743183,0.40784726,0.24215226,0.24215226
3,6,192,0.29506797,32.05449,7.1684427,0.4073337,0.2420609,0.2420609
3,7,193,0.29429996,31.978394,7.1625376,0.4066996,0.24187538,0.24187538
3,8,194,0.29363292,31.905973,7.1591077,0.40639544,0.24170682,0.24170682
3,9,195,0.2928568,31.825098,7.1552143,0.40591687,0.241596,0.241596
3,10,196,0.29223478,31.755512,7.147592,0.4057987,0.24133918,0.24133918
3,11,197,0.29152855,31.672352,7.1412687,0.406242,0.24108987,0.24108987
3,12,198,0.290756,31.599628,7.1347847,0.406588,0.24081749,0.24081749
3,13,199,0.29000014,31.527973,7.1287103,0.40633366,0.24061988,0.24061988
3,14,200,0.28931728,31.45271,7.125911,0.4061632,0.2405559,0.2405559
3,15,201,0.28876984,31.39509,7.1232185,0.40606108,0.240559,0.240559
3,16,202,0.28800267,31.305843,7.115984,0.40527186,0.24028039,0.24028039
3,17,203,0.28731555,31.220499,7.1119266,0.40545705,0.24002565,0.24002565
3,18,204,0.28654987,31.136835,7.103164,0.40432772,0.23980151,0.23980151
3,19,205,0.2859453,31.08059,7.096178,0.4041836,0.23954678,0.23954678
3,20,206,0.28528923,30.993874,7.0927186,0.4043364,0.23939376,0.23939376
3,21,207,0.28461397,30.926073,7.0905676,0.40542996,0.23927343,0.23927343
3,22,208,0.28403723,30.873371,7.086248,0.40550402,0.23910347,0.23910347
3,23,209,0.2834517,30.805773,7.080545,0.40516093,0.23894654,0.23894654
3,24,210,0.28269863,30.72179,7.072194,0.40429404,0.23861264,0.23861264
3,25,211,0.28196713,30.642159,7.066081,0.4036346,0.23836605,0.23836605
3,26,212,0.28127784,30.572914,7.0603156,0.40417102,0.23814139,0.23814139
3,27,213,0.28064483,30.50614,7.054194,0.40352848,0.23795617,0.23795617
3,28,214,0.28007865,30.439503,7.0521927,0.40307927,0.2377829,0.2377829
3,29,215,0.27957132,30.373932,7.0508704,0.40389365,0.23769186,0.23769186
3,30,216,0.27903253,30.322765,7.042851,0.40486985,0.23737298,0.23737298
3,31,217,0.27831307,30.24118,7.039862,0.40562016,0.23716302,0.23716302
3,32,218,0.27752882,30.151203,7.036243,0.40516084,0.23711586,0.23711586
3,33,219,0.27680945,30.075228,7.029587,0.4042414,0.23697835,0.23697835
3,34,220,0.2761019,29.996359,7.025312,0.4035714,0.23682122,0.23682122
3,35,221,0.2753815,29.925194,7.02066,0.40364683,0.23658763,0.23658763
3,36,222,0.274729,29.850441,7.0133824,0.40282425,0.23637433,0.23637433
3,37,223,0.27412486,29.793823,7.008981,0.40356153,0.23607852,0.23607852
3,38,224,0.27366224,29.75592,7.0045304,0.40379226,0.23600122,0.23600122
3,39,225,0.2732938,29.714405,7.0005827,0.40402117,0.23582713,0.23582713
3,40,226,0.2727507,29.65749,6.9956083,0.40362635,0.23563603,0.23563603
3,41,227,0.2722863,29.59902,6.990413,0.40322414,0.23543502,0.23543502
3,42,228,0.27183056,29.548996,6.984905,0.40350145,0.23515485,0.23515485
3,43,229,0.27130592,29.486788,6.9826064,0.40457466,0.23498107,0.23498107
3,44,230,0.2707673,29.435331,6.9784555,0.40513036,0.23475297,0.23475297
3,45,231,0.27017018,29.381117,6.976269,0.40547016,0.23468538,0.23468538
3,46,232,0.26974043,29.342724,6.973462,0.4065327,0.23455676,0.23455676
3,47,233,0.26928666,29.297293,6.9674115,0.4076746,0.23433234,0.23433234
3,48,234,0.26878476,29.241001,6.962633,0.4070751,0.23421179,0.23421179
3,49,235,0.26822114,29.188364,6.960543,0.40766367,0.23401465,0.23401465
3,50,236,0.2676192,29.122824,6.9552464,0.40772384,0.23389152,0.23389152
3,51,237,0.26714656,29.067554,6.9502907,0.40784818,0.23377804,0.23377804
3,52,238,0.26668382,29.010231,6.948581,0.40774184,0.23362072,0.23362072
3,53,239,0.26616412,28.95343,6.948967,0.4082934,0.23359025,0.23359025
3,54,240,0.26564443,28.897964,6.9471793,0.41015345,0.2334435,0.2334435
3,55,241,0.26512313,28.828218,6.941873,0.40962702,0.23324405,0.23324405
3,56,242,0.26451072,28.765652,6.9370832,0.40948343,0.23303856,0.23303856
3,57,243,0.26401654,28.704988,6.9307394,0.40875268,0.23279737,0.23279737
3,58,244,0.2635641,28.666887,6.9247003,0.40842915,0.23268656,0.23268656
3,59,245,0.2631361,28.615452,6.921069,0.4086333,0.23252212,0.23252212
3,60,246,0.2626679,28.567425,6.916512,0.40843707,0.23234376,0.23234376
3,61,247,0.26224518,28.514648,6.91185,0.40839744,0.23225188,0.23225188
4,0,248,0.2617406,28.466618,6.9078035,0.4093988,0.23210177,0.23210177
4,1,249,0.2612511,28.418287,6.9053698,0.41022572,0.23195414,0.23195414
4,2,250,0.26076382,28.374773,6.900256,0.4098841,0.23177482,0.23177482
4,3,251,0.26022422,28.318674,6.8979034,0.40992755,0.23164438,0.23164438
4,4,252,0.25973347,28.277212,6.8954268,0.41042554,0.23146911,0.23146911
4,5,253,0.259292,28.233927,6.8940077,0.41018164,0.23143908,0.23143908
4,6,254,0.2587398,28.173048,6.888422,0.40971366,0.23130965,0.23130965
4,7,255,0.25819266,28.11887,6.8833327,0.4092657,0.23109831,0.23109831
4,8,256,0.2577143,28.072695,6.879089,0.4095389,0.23092967,0.23092967
4,9,257,0.2571333,28.008646,6.877918,0.41015562,0.23083542,0.23083542
4,10,258,0.2566736,27.95542,6.875535,0.41148362,0.23070891,0.23070891
4,11,259,0.25623733,27.897444,6.8736043,0.41174552,0.23062591,0.23062591
4,12,260,0.25575408,27.85325,6.869434,0.4118153,0.23050083,0.23050083
4,13,261,0.25524536,27.799091,6.866575,0.41198322,0.23039116,0.23039116
4,14,262,0.25478047,27.738308,6.8617415,0.41164756,0.23011528,0.23011528
4,15,263,0.25425917,27.679014,6.859326,0.4115385,0.2300684,0.2300684
4,16,264,0.25398755,27.636969,6.854178,0.4118502,0.22984679,0.22984679
4,17,265,0.25345612,27.578766,6.850244,0.41174978,0.22974703,0.22974703
4,18,266,0.25311387,27.542833,6.8461967,0.41146594,0.22961947,0.22961947
4,19,267,0.2527814,27.502266,6.843028,0.41144377,0.22944644,0.22944644
4,20,268,0.25234705,27.464039,6.843025,0.41213048,0.2293791,0.2293791
4,21,269,0.25204664,27.43771,6.840552,0.41196942,0.22929466,0.22929466
4,22,270,0.25162694,27.4059,6.837339,0.41276965,0.2291223,0.2291223
4,23,271,0.25117472,27.36731,6.833366,0.41313896,0.2288878,0.2288878
4,24,272,0.2507987,27.339708,6.83071,0.41366327,0.22888207,0.22888207
4,25,273,0.25037524,27.300638,6.8264856,0.41411644,0.22873746,0.22873746
4,26,274,0.24992596,27.259995,6.823083,0.41402602,0.2286051,0.2286051
4,27,275,0.2494164,27.21306,6.8196874,0.41414395,0.22845721,0.22845721
4,28,276,0.24894924,27.168358,6.8149805,0.41464335,0.22822562,0.22822562
4,29,277,0.24845596,27.117956,6.8130727,0.41550136,0.22805054,0.22805054
4,30,278,0.2480963,27.084526,6.811449,0.4166596,0.22793542,0.22793542
4,31,279,0.2476455,27.03513,6.808124,0.41579494,0.2278967,0.2278967
4,32,280,0.2472151,26.992916,6.808311,0.41633767,0.22791994,0.22791994
4,33,281,0.24681027,26.94885,6.8051457,0.41625288,0.22780721,0.22780721
4,34,282,0.24644831,26.91631,6.8018103,0.41704327,0.22763595,0.22763595
4,35,283,0.24617782,26.88108,6.7996836,0.41679317,0.22753392,0.22753392
4,36,284,0.24574296,26.835772,6.7961755,0.41676128,0.22743268,0.22743268
4,37,285,0.24533886,26.783253,6.7964735,0.41708744,0.22745578,0.22745578
4,38,286,0.24504031,26.750942,6.7931066,0.41771424,0.22724457,0.22724457
4,39,287,0.24477722,26.732605,6.788418,0.41758505,0.22709343,0.22709343
4,40,288,0.24449414,26.711256,6.7857656,0.41796347,0.22688593,0.22688593
4,41,289,0.24414155,26.67532,6.783454,0.41805845,0.22673295,0.22673295
4,42,290,0.24374984,26.640976,6.7804713,0.41835427,0.22665498,0.22665498
4,43,291,0.24335894,26.601332,6.7784266,0.41927597,0.22659004,0.22659004
4,44,292,0.2429494,26.558256,6.775387,0.4195668,0.22650106,0.22650106
4,45,293,0.24247956,26.514984,6.7721605,0.41929877,0.2264322,0.2264322
4,46,294,0.24207778,26.48181,6.769449,0.41909778,0.22634168,0.22634168
4,47,295,0.2416563,26.442236,6.765724,0.41932154,0.22630346,0.22630346
4,48,296,0.2413002,26.401503,6.7613406,0.41933054,0.22614396,0.22614396
4,49,297,0.24091278,26.365774,6.7565756,0.4195402,0.22605735,0.22605735
4,50,298,0.24056962,26.32611,6.752968,0.41919592,0.2258547,0.2258547
4,51,299,0.24015373,26.275242,6.748333,0.41931188,0.2256594,0.2256594
4,52,300,0.23985729,26.226276,6.744846,0.41955587,0.22554906,0.22554906
4,53,301,0.23945479,26.179981,6.7406416,0.41944754,0.22541256,0.22541256
4,54,302,0.23915511,26.151365,6.739658,0.42005503,0.22535205,0.22535205
4,55,303,0.23883584,26.118786,6.736718,0.42031595,0.22531459,0.22531459
4,56,304,0.2385113,26.08173,6.734125,0.42002115,0.22520244,0.22520244
4,57,305,0.23817085,26.047771,6.732438,0.4204706,0.22507918,0.22507918
4,58,306,0.23782375,26.009256,6.7299323,0.42057398,0.22485444,0.22485444
4,59,307,0.2374378,25.970772,6.7269692,0.42120907,0.22470269,0.22470269
4,60,308,0.23703566,25.919453,6.723738,0.42138496,0.22463135,0.22463135
4,61,309,0.23660722,25.869251,6.720963,0.42148796,0.22450177,0.22450177
5,0,310,0.2361755,25.816654,6.716136,0.42100245,0.22440338,0.22440338
5,1,311,0.23585851,25.778038,6.7129283,0.42178518,0.22424445,0.22424445
5,2,312,0.23546673,25.739182,6.7123237,0.42355096,0.22416212,0.22416212
5,3,313,0.23508024,25.706356,6.708196,0.423261,0.22406773,0.22406773
5,4,314,0.23468676,25.668447,6.703581,0.4229311,0.22389376,0.22389376
5,5,315,0.23436561,25.637293,6.6996446,0.42326203,0.22374994,0.22374994
5,6,316,0.23392777,25.596697,6.696112,0.42349678,0.2235925,0.2235925
5,7,317,0.23364578,25.557745,6.6926975,0.42332184,0.22343226,0.22343226
5,8,318,0.23323098,25.509537,6.691957,0.42375472,0.22334443,0.22334443
5,9,319,0.23295867,25.483238,6.689547,0.42414194,0.2232744,0.2232744
5,10,320,0.23254116,25.438145,6.6878295,0.4241054,0.22322816,0.22322816
5,11,321,0.23220299,25.403017,6.685039,0.42390627,0.2231297,0.2231297
5,12,322,0.2318829,25.36416,6.68141,0.42358238,0.22302404,0.22302404
5,13,323,0.23155606,25.331554,6.6784286,0.42347232,0.22290298,0.22290298
5,14,324,0.23120977,25.28936,6.676504,0.42349,0.2228205,0.2228205
5,15,325,0.23081136,25.244886,6.674679,0.42306933,0.22280392,0.22280392
5,16,326,0.23042989,25.205595,6.6731167,0.4229952,0.22276506,0.22276506
5,17,327,0.23007512,25.171461,6.6711073,0.4237143,0.22268903,0.22268903
5,18,328,0.22971499,25.136694,6.668898,0.42403364,0.22258386,0.22258386
5,19,329,0.22937796,25.099218,6.6651716,0.4238386,0.22251002,0.22251002
5,20,330,0.22908765,25.072676,6.661427,0.42335773,0.22235833,0.22235833
5,21,331,0.2287721,25.044012,6.6606755,0.42288917,0.22221775,0.22221775
5,22,332,0.22843555,25.01635,6.660486,0.42335382,0.22210859,0.22210859
5,23,333,0.22812259,24.98534,6.657531,0.42316264,0.2219692,0.2219692
5,24,334,0.22778651,24.941553,6.653768,0.42260742,0.22184847,0.22184847
5,25,335,0.2274497,24.898457,6.6511045,0.42232245,0.22180596,0.22180596
5,26,336,0.22714211,24.872375,6.6495867,0.4232698,0.22168274,0.22168274
5,27,337,0.22680521,24.844131,6.6469417,0.42377076,0.22153911,0.22153911
5,28,338,0.22660503,24.819618,6.6439953,0.4241022,0.22142641,0.22142641
5,29,339,0.22632772,24.790752,6.6404333,0.4239783,0.22131458,0.22131458
5,30,340,0.22602718,24.754005,6.6370583,0.423415,0.22119905,0.22119905
5,31,341,0.22565097,24.715614,6.6329217,0.4237405,0.22100878,0.22100878
5,32,342,0.22532138,24.677917,6.629528,0.423592,0.22084531,0.22084531
5,33,343,0.2249873,24.640408,6.6268744,0.42352498,0.22074482,0.22074482
5,34,344,0.22466165,24.602919,6.6255245,0.42303982,0.22072348,0.22072348
5,35,345,0.2245304,24.581966,6.626126,0.4239724,0.22065243,0.22065243
