epoch,batch,global_step,d_loss,d_acc,g_loss,g_adv,g_recon,g_id
1,58,120,0.33993295,34.67961,8.323642,0.46329585,0.3053575,0.3053575
1,59,121,0.33864298,34.53158,8.317218,0.4630846,0.3052608,0.3052608
1,60,122,0.33724573,34.39417,8.304788,0.46277097,0.3047641,0.3047641
1,61,123,0.33606324,34.27167,8.291038,0.46165332,0.3042296,0.3042296
2,0,124,0.33490556,34.151287,8.274332,0.46258503,0.30355248,0.30355248
2,1,125,0.3339595,34.030064,8.263741,0.46362236,0.302853,0.302853
2,2,126,0.3328445,33.921284,8.249679,0.46368396,0.302237,0.302237
2,3,127,0.3316536,33.791393,8.233963,0.46293387,0.30147484,0.30147484
2,4,128,0.33034107,33.640053,8.213285,0.4608986,0.30072346,0.30072346
2,5,129,0.32921517,33.51214,8.19922,0.45977563,0.30020463,0.30020463
2,6,130,0.32811388,33.388477,8.18236,0.4587683,0.29952678,0.29952678
2,7,131,0.32686636,33.258865,8.175423,0.45939907,0.29913276,0.29913276
2,8,132,0.32550934,33.121704,8.160316,0.45827827,0.29850277,0.29850277
2,9,133,0.32435232,32.999744,8.146907,0.45768374,0.29784325,0.29784325
2,10,134,0.32310283,32.87507,8.127227,0.45639703,0.2969306,0.2969306
2,11,135,0.32212335,32.76548,8.112615,0.45516154,0.2963735,0.2963735
2,12,136,0.32097322,32.645573,8.096763,0.45643708,0.29550394,0.29550394
2,13,137,0.31991792,32.533592,8.08324,0.4573129,0.2948652,0.2948652
2,14,138,0.31875443,32.42093,8.07302,0.45741156,0.2944934,0.2944934
2,15,139,0.31774268,32.333332,8.0633745,0.45755118,0.2940023,0.2940023
2,16,140,0.31680113,32.248356,8.050935,0.45807806,0.29344296,0.29344296
2,17,141,0.31582928,32.14785,8.036045,0.45858264,0.29268834,0.29268834
2,18,142,0.31482828,32.05492,8.024675,0.45932657,0.2921472,0.2921472
2,19,143,0.31372443,31.947649,8.014474,0.4597918,0.2916116,0.2916116
2,20,144,0.312694,31.8568,8.006955,0.45919237,0.29112852,0.29112852
2,21,145,0.31158698,31.739717,7.9946537,0.4588381,0.2906294,0.2906294
2,22,146,0.31055254,31.613169,7.9868045,0.45889604,0.2901312,0.2901312
2,23,147,0.30947447,31.523048,7.9758024,0.4585224,0.28964803,0.28964803
2,24,148,0.30850852,31.423355,7.9652233,0.457722,0.2890568,0.2890568
2,25,149,0.30758804,31.340933,7.9533453,0.45768282,0.2883421,0.2883421
2,26,150,0.3066064,31.24516,7.9451346,0.45708606,0.2879326,0.2879326
2,27,151,0.305502,31.142447,7.934813,0.45570192,0.28757933,0.28757933
2,28,152,0.30445862,31.051508,7.921902,0.4559118,0.28720182,0.28720182
2,29,153,0.3036018,30.948162,7.9074492,0.455388,0.2865864,0.2865864
2,30,154,0.30255926,30.846006,7.8948736,0.45501852,0.28609377,0.28609377
2,31,155,0.30152178,30.749153,7.887276,0.45533568,0.28575364,0.28575364
2,32,156,0.30063623,30.652905,7.8815074,0.45541796,0.28551558,0.28551558
2,33,157,0.29988506,30.557293,7.8749948,0.4557319,0.2851157,0.2851157
2,34,158,0.29894942,30.48098,7.869418,0.45469874,0.2844508,0.2844508
2,35,159,0.2980976,30.392859,7.864441,0.45455894,0.2841532,0.2841532
2,36,160,0.29723686,30.309135,7.8581166,0.4545617,0.28378537,0.28378537
2,37,161,0.2963799,30.212915,7.854817,0.45603794,0.28336078,0.28336078
2,38,162,0.29558325,30.131775,7.84652,0.45577863,0.2829015,0.2829015
2,39,163,0.29487842,30.059946,7.8346643,0.45484412,0.28244963,0.28244963
2,40,164,0.29422244,29.997496,7.8292003,0.45672384,0.28210637,0.28210637
2,41,165,0.2933792,29.91779,7.824294,0.45865095,0.2817744,0.2817744
2,42,166,0.29255974,29.83846,7.814854,0.4587156,0.2812836,0.2812836
2,43,167,0.29173857,29.762783,7.8047223,0.45741835,0.2808094,0.2808094
2,44,168,0.29091695,29.672062,7.7922406,0.4572253,0.28023943,0.28023943
2,45,169,0.29009593,29.577053,7.7829604,0.4570582,0.2797648,0.2797648
2,46,170,0.28923178,29.495901,7.7707477,0.45539147,0.2792341,0.2792341
2,47,171,0.28855908,29.414154,7.761791,0.45483035,0.2789914,0.2789914
2,48,172,0.28782126,29.350407,7.7532344,0.45498598,0.2785585,0.2785585
2,49,173,0.2869889,29.265085,7.745155,0.45552248,0.2779826,0.2779826
2,50,174,0.2863114,29.199127,7.7360287,0.45559844,0.27756673,0.27756673
2,51,175,0.285581,29.129822,7.725601,0.45554492,0.2770648,0.2770648
2,52,176,0.28486446,29.057943,7.7170415,0.45510623,0.27661964,0.27661964
2,53,177,0.2841742,28.985691,7.7087464,0.45482293,0.2761918,0.2761918
2,54,178,0.28349766,28.91503,7.700562,0.45419466,0.2758609,0.2758609
2,55,179,0.2828071,28.844398,7.692491,0.45403007,0.27554062,0.27554062
2,56,180,0.28197277,28.764624,7.6852565,0.45410272,0.2752441,0.2752441
2,57,181,0.28118432,28.686241,7.6743617,0.4530658,0.27490485,0.27490485
2,58,182,0.2805135,28.625423,7.6667905,0.45213455,0.27457133,0.27457133
2,59,183,0.27974975,28.561789,7.6609054,0.45404753,0.2742609,0.2742609
2,60,184,0.27906525,28.500387,7.653499,0.4548919,0.27395,0.27395
2,61,185,0.27835357,28.438866,7.6434183,0.45570517,0.27345118,0.27345118
3,0,186,0.2776802,28.372705,7.6361675,0.4555656,0.27308375,0.27308375
3,1,187,0.276897,28.293196,7.62978,0.45558473,0.27273607,0.27273607
3,2,188,0.276178,28.215588,7.619291,0.45506048,0.27230242,0.27230242
3,3,189,0.27557036,28.161663,7.6098957,0.455457,0.27183038,0.27183038
3,4,190,0.27495444,28.089336,7.6026626,0.45604658,0.27145433,0.27145433
3,5,191,0.27429092,28.021658,7.5963993,0.4558382,0.27104867,0.27104867
3,6,192,0.27360642,27.956062,7.5887184,0.4549016,0.27074996,0.27074996
3,7,193,0.27289328,27.877104,7.582174,0.45530927,0.2704204,0.2704204
3,8,194,0.272188,27.810728,7.5752845,0.45495424,0.27012992,0.27012992
3,9,195,0.2717214,27.775633,7.5655203,0.45546255,0.26977086,0.26977086
3,10,196,0.271052,27.711164,7.556332,0.4545282,0.2694624,0.2694624
3,11,197,0.27031705,27.631628,7.5502396,0.45418724,0.26924837,0.26924837
3,12,198,0.26973036,27.576183,7.5441594,0.45417738,0.26891568,0.26891568
3,13,199,0.26918238,27.528223,7.535308,0.45353612,0.2684488,0.2684488
3,14,200,0.268571,27.47286,7.5256042,0.4528413,0.26804152,0.26804152
3,15,201,0.26809213,27.418941,7.518576,0.45263985,0.2676881,0.2676881
3,16,202,0.26749855,27.34864,7.512025,0.45324922,0.26728046,0.26728046
3,17,203,0.2668259,27.278221,7.5061736,0.45252144,0.26689178,0.26689178
3,18,204,0.26640218,27.23607,7.4975033,0.45199853,0.26650995,0.26650995
3,19,205,0.26592478,27.19118,7.4946594,0.45236748,0.2662721,0.2662721
3,20,206,0.26548222,27.153355,7.492104,0.45370346,0.26608604,0.26608604
3,21,207,0.26482302,27.086348,7.490676,0.45499605,0.2658156,0.2658156
3,22,208,0.2642669,27.033419,7.4857745,0.45619366,0.26560786,0.26560786
3,23,209,0.26382327,26.988628,7.4775534,0.45654786,0.26525766,0.26525766
3,24,210,0.26328263,26.932657,7.4710817,0.45675027,0.26499096,0.26499096
3,25,211,0.2627946,26.890326,7.46481,0.45621577,0.264786,0.264786
3,26,212,0.262294,26.832544,7.4609,0.45665738,0.26455215,0.26455215
3,27,213,0.26172528,26.777649,7.4559364,0.45731503,0.26435402,0.26435402
3,28,214,0.26112598,26.714653,7.450776,0.45747748,0.26417363,0.26417363
3,29,215,0.26068628,26.657104,7.447428,0.45870137,0.26393077,0.26393077
3,30,216,0.26007086,26.594799,7.4443727,0.4592373,0.26370624,0.26370624
3,31,217,0.2596314,26.546297,7.4387283,0.45980343,0.26349384,0.26349384
3,32,218,0.25901377,26.483187,7.4310803,0.45854586,0.26315016,0.26315016
3,33,219,0.25844204,26.430523,7.4215794,0.45763847,0.2627867,0.2627867
3,34,220,0.2580214,26.381905,7.415568,0.4579365,0.26251662,0.26251662
3,35,221,0.25755057,26.323357,7.4120803,0.45875588,0.2622048,0.2622048
3,36,222,0.25700295,26.266834,7.4080076,0.45863196,0.2619484,0.2619484
3,37,223,0.25650612,26.229923,7.4023,0.45861736,0.2615312,0.2615312
3,38,224,0.25599286,26.18168,7.3960247,0.4586836,0.26119766,0.26119766
3,39,225,0.2553897,26.12034,7.392431,0.45902202,0.26099214,0.26099214
3,40,226,0.2549478,26.079773,7.3880725,0.45932263,0.2607844,0.2607844
3,41,227,0.25442135,26.026014,7.3803678,0.45906422,0.2604545,0.2604545
3,42,228,0.25395644,25.98843,7.37607,0.45907733,0.26021934,0.26021934
3,43,229,0.25337976,25.921947,7.369327,0.45883796,0.25991175,0.25991175
3,44,230,0.25285214,25.870085,7.3622184,0.45864135,0.25955424,0.25955424
3,45,231,0.25242984,25.8277,7.355579,0.45830607,0.25925088,0.25925088
3,46,232,0.25199664,25.782913,7.3496585,0.45865422,0.2589789,0.2589789
3,47,233,0.25141713,25.724442,7.342361,0.45820355,0.25864217,0.25864217
3,48,234,0.25094336,25.670158,7.335366,0.45864767,0.25828713,0.25828713
3,49,235,0.25042552,25.611103,7.329323,0.45878023,0.2580692,0.2580692
3,50,236,0.24984945,25.55576,7.3236456,0.45847133,0.2578678,0.2578678
3,51,237,0.2493421,25.514484,7.317984,0.45906502,0.25754297,0.25754297
3,52,238,0.24887872,25.46336,7.3120728,0.45962223,0.25729814,0.25729814
3,53,239,0.24833634,25.411531,7.3057055,0.46012783,0.25703284,0.25703284
3,54,240,0.24788883,25.375652,7.2994266,0.46057802,0.2566859,0.2566859
3,55,241,0.24742019,25.334442,7.294017,0.46088946,0.25652337,0.25652337
3,56,242,0.24688298,25.283272,7.289006,0.46148697,0.25630128,0.25630128
3,57,243,0.24632555,25.2231,7.2836833,0.4619508,0.25600287,0.25600287
3,58,244,0.24587674,25.178463,7.2782927,0.4616616,0.2557321,0.2557321
3,59,245,0.2453595,25.133493,7.271117,0.4612705,0.255431,0.255431
3,60,246,0.24489377,25.090113,7.265908,0.46178594,0.25522006,0.25522006
3,61,247,0.24452826,25.048647,7.259959,0.46175018,0.25504887,0.25504887
4,0,248,0.24397145,24.99477,7.2543,0.4621552,0.2548214,0.2548214
4,1,249,0.24354169,24.958883,7.2491035,0.46239683,0.25447297,0.25447297
4,2,250,0.24315369,24.92874,7.246703,0.4635166,0.254202,0.254202
4,3,251,0.24268575,24.883274,7.239986,0.46332267,0.25396392,0.25396392
4,4,252,0.24225084,24.837914,7.232178,0.46308455,0.25360245,0.25360245
4,5,253,0.24173912,24.794678,7.2334137,0.46428236,0.2534565,0.2534565
4,6,254,0.2414235,24.776121,7.2302737,0.4639902,0.25320232,0.25320232
4,7,255,0.24108195,24.751604,7.2267766,0.46504945,0.25296047,0.25296047
4,8,256,0.24064599,24.712563,7.2251844,0.46595553,0.25290537,0.25290537
4,9,257,0.2402864,24.67591,7.2213583,0.4662934,0.25269198,0.25269198
4,10,258,0.23997706,24.644999,7.2177095,0.4667252,0.25258106,0.25258106
4,11,259,0.23968251,24.618742,7.215256,0.466836,0.25242475,0.25242475
4,12,260,0.23931465,24.582634,7.2107043,0.46700472,0.2522432,0.2522432
4,13,261,0.23886663,24.54049,7.2076845,0.46773395,0.25204673,0.25204673
4,14,262,0.23857707,24.52829,7.2040057,0.468804,0.25177988,0.25177988
4,15,263,0.23817933,24.494331,7.198566,0.46909195,0.25144982,0.25144982
4,16,264,0.2377143,24.445938,7.1930814,0.46857888,0.25128073,0.25128073
4,17,265,0.23731196,24.415255,7.1885824,0.4683986,0.2510004,0.2510004
4,18,266,0.23691896,24.374018,7.1842613,0.4682308,0.25081247,0.25081247
4,19,267,0.23647803,24.325298,7.181535,0.46751347,0.25064966,0.25064966
4,20,268,0.23610547,24.289415,7.178284,0.4679096,0.25040567,0.25040567
4,21,269,0.23570612,24.254528,7.1727953,0.4681799,0.25011423,0.25011423
4,22,270,0.23525919,24.203321,7.1674013,0.46817496,0.24990924,0.24990924
4,23,271,0.23478585,24.152163,7.163617,0.46852565,0.24966596,0.24966596
4,24,272,0.23435557,24.115816,7.15976,0.46944386,0.24944702,0.24944702
4,25,273,0.2339248,24.068275,7.15842,0.4691759,0.2493382,0.2493382
4,26,274,0.23365438,24.047222,7.15625,0.46964744,0.2491607,0.2491607
4,27,275,0.23329066,24.007563,7.1538086,0.4700177,0.24899343,0.24899343
4,28,276,0.23296149,23.964817,7.151271,0.4699565,0.24881488,0.24881488
4,29,277,0.23262239,23.92364,7.1455336,0.46962148,0.24859901,0.24859901
4,30,278,0.2323175,23.881311,7.1392956,0.46919897,0.24831869,0.24831869
4,31,279,0.23196149,23.83512,7.1338544,0.46896783,0.24805671,0.24805671
4,32,280,0.23159811,23.792942,7.1323023,0.4688738,0.24785066,0.24785066
4,33,281,0.23135188,23.777414,7.133286,0.46932027,0.24785796,0.24785796
4,34,282,0.23103943,23.736284,7.1298037,0.46973696,0.24760617,0.24760617
4,35,283,0.23067072,23.70051,7.123844,0.46952605,0.24738242,0.24738242
4,36,284,0.23027897,23.661179,7.1203036,0.46979147,0.24720939,0.24720939
4,37,285,0.22994593,23.630672,7.118606,0.46986756,0.24709272,0.24709272
4,38,286,0.22957897,23.59885,7.1130214,0.47026786,0.24687204,0.24687204
4,39,287,0.2292949,23.573002,7.1087375,0.4706705,0.24663761,0.24663761
4,40,288,0.2289626,23.543924,7.106697,0.47174242,0.24653663,0.24653663
4,41,289,0.22862522,23.505432,7.10254,0.47179577,0.24637036,0.24637036
4,42,290,0.22827882,23.47625,7.099159,0.47249597,0.2461512,0.2461512
4,43,291,0.2279358,23.444632,7.094234,0.472,0.2459496,0.2459496
4,44,292,0.22767124,23.42382,7.090539,0.47207046,0.24576366,0.24576366
4,45,293,0.2272246,23.383001,7.0863075,0.47245792,0.24548362,0.24548362
4,46,294,0.22683631,23.338503,7.0826535,0.47312865,0.2452829,0.2452829
4,47,295,0.22653416,23.308983,7.0798683,0.4729299,0.24515414,0.24515414
4,48,296,0.22622973,23.278479,7.075483,0.4727283,0.24499924,0.24499924
4,49,297,0.22586498,23.240545,7.0742426,0.4732775,0.24478877,0.24478877
4,50,298,0.225505,23.201439,7.072242,0.47368267,0.24469984,0.24469984
4,51,299,0.22515416,23.161945,7.0698514,0.47331363,0.24459545,0.24459545
4,52,300,0.22488113,23.136665,7.064951,0.47366503,0.24432322,0.24432322
4,53,301,0.22461927,23.118727,7.06192,0.47429615,0.2440558,0.2440558
4,54,302,0.22429834,23.093143,7.0575786,0.4746043,0.24392422,0.24392422
4,55,303,0.2239438,23.06335,7.0537553,0.47480768,0.24382804,0.24382804
4,56,304,0.22357166,23.03148,7.0492654,0.4749015,0.24370682,0.24370682
4,57,305,0.2231953,22.98362,7.045917,0.47552747,0.24353576,0.24353576
4,58,306,0.22298172,22.970985,7.0424523,0.47601673,0.24329461,0.24329461
4,59,307,0.22275026,22.960354,7.0395594,0.4764765,0.24310197,0.24310197
4,60,308,0.22246426,22.928705,7.036029,0.47669387,0.2429257,0.2429257
4,61,309,0.22216901,22.896084,7.0328903,0.47650495,0.2428448,0.2428448
5,0,310,0.22181138,22.864607,7.030831,0.47704318,0.24272808,0.24272808
5,1,311,0.22156408,22.845852,7.027915,0.4779805,0.24253346,0.24253346
5,2,312,0.22126785,22.81395,7.0269184,0.47924462,0.24237396,0.24237396
5,3,313,0.22090364,22.78108,7.024313,0.479217,0.24232274,0.24232274
5,4,314,0.22066738,22.756693,7.0214324,0.47920883,0.24214444,0.24214444
5,5,315,0.22030798,22.725317,7.018201,0.4799359,0.24202004,0.24202004
5,6,316,0.2200149,22.692017,7.014995,0.47967666,0.2419259,0.2419259
5,7,317,0.21974024,22.662235,7.011442,0.4795644,0.24173376,0.24173376
5,8,318,0.21943076,22.631342,7.00867,0.4796298,0.24162626,0.24162626
5,9,319,0.21915194,22.608599,7.008452,0.47981507,0.24149899,0.24149899
5,10,320,0.21887404,22.589466,7.007215,0.47982562,0.24141195,0.24141195
5,11,321,0.21866097,22.567955,7.002245,0.48000985,0.24115002,0.24115002
5,12,322,0.21839109,22.540882,6.9985185,0.48046273,0.24098313,0.24098313
5,13,323,0.21811101,22.514538,6.993675,0.48089203,0.24073543,0.24073543
5,14,324,0.21795565,22.498394,6.991125,0.48140198,0.24062428,0.24062428
5,15,325,0.21769361,22.47243,6.991815,0.481726,0.24055576,0.24055576
5,16,326,0.2173735,22.442755,6.991571,0.48106,0.24046175,0.24046175
5,17,327,0.21709633,22.421936,6.989029,0.48150066,0.24031845,0.24031845
5,18,328,0.21680474,22.387657,6.986872,0.48225528,0.24015969,0.24015969
5,19,329,0.21656358,22.36616,6.98429,0.48212934,0.2400097,0.2400097
5,20,330,0.21635154,22.344446,6.981269,0.48332486,0.23984236,0.23984236
5,21,331,0.21602146,22.310558,6.9779763,0.48302954,0.23967826,0.23967826
5,22,332,0.2157898,22.28394,6.975093,0.48318937,0.23953374,0.23953374
5,23,333,0.21545622,22.246473,6.9709234,0.48325342,0.23938642,0.23938642
5,24,334,0.21512783,22.211412,6.9693923,0.48364565,0.2392903,0.2392903
5,25,335,0.21480791,22.177128,6.9673643,0.48414204,0.2391419,0.2391419
5,26,336,0.21450338,22.1399,6.9642243,0.48402664,0.2389835,0.2389835
5,27,337,0.21423,22.108051,6.960039,0.48417756,0.23877756,0.23877756
5,28,338,0.2139511,22.073233,6.9554367,0.4836975,0.2385822,0.2385822
5,29,339,0.21371438,22.045576,6.9513884,0.4838136,0.23840155,0.23840155
5,30,340,0.2134842,22.02405,6.9477286,0.48398364,0.23820616,0.23820616
5,31,341,0.21329618,22.008446,6.9447427,0.48437068,0.2380266,0.2380266
5,32,342,0.21308848,21.99533,6.942446,0.48429093,0.23795001,0.23795001
5,33,343,0.21284157,21.972006,6.938516,0.4838165,0.23773395,0.23773395
5,34,344,0.2125152,21.939606,6.9355884,0.4847173,0.23756243,0.23756243
5,35,345,0.21223255,21.912807,6.9327984,0.48544896,0.23740415,0.23740415
